Job_Number,Name_of_Work,Contractor,BR_Number,Gross,Nett,Deduction,Category
R-192-15-000003,PRVD IMPTS TO RDS OF NEW MICO L/O IN WARD NO 146,KRIDL8105654121,BR - 000536 / 30-Mar-2015CBR - 001056 / 02-May-2017Rtgs - 000045 / 05-May-2017,4394395.0,2468815.0,1925580.0,
006-18-000035,"Package 4, includes 3 works of Rs.100.00 Lakhs",M PRAKASH,247.0,9457981.0,9005946.0,452035.0,
006-18-000038,"Package 5,includes 3 works of Rs.100.00 Lakhs",B M MUNIRAJU,173.0,9513000.0,9050124.0,462876.0,
009-20-000055,Package No:01 (Package Consists of 3 Works of Ward number 09),ASWATHNARAYANA,42.0,20808600.0,19764245.0,1044355.0,
119-19-000024,Painting and repairs works and providing furniture to ward office in ward no 119,SYED KHADER         ,44.0,1033400.0,980762.0,52638.0,
001-20-000035,Painting of Tubular poles in Kempegowda wad no 01 , SRI VINAYAKA ELECTR,56.0,99924.0,96042.0,3882.0,
007-18-000061,Placing of CCTV Camera (Large Block Spots and SWM Plants) in ward no 07 Byatarayanapura,B M Muniraju,49.0,1034382.0,991858.0,42524.0,
044-19-000083,Pot hoe filling in ward NO 44 marappanapalya ,SKBASAVARAJU,274.0,1549961.0,1475124.0,74837.0,
114-18-000012,Pot-Hole filling in ward No. 114 Agaram ,KRIDL,129.0,975340.0,853120.0,122220.0,
082-21-000015,Preparation Detailed Project Report for the work of Comprehensive Development Garudacharpalya (Goshala) Lake in ward no 82,VIMOS TECHNOCRATS PV,79.0,472000.0,424000.0,48000.0,
153-20-000104,Preparation of DPR for Construction Dharmashala building at SDS TRC and Rajiv Gandhi Institute of Chest diseases in wad no 153,SAMRUDH ARCHITECTS A,20.0,249000.0,224100.0,24900.0,
111-19-000018,Preparation of Ground for Celebration of Republic Day on 26-01-2019 at Manikshaw Parde Ground Bangalore in ward no 111 Shanthalanagara,S NARAYANA,100,1332490.0,1277830.0,54660.0,
111-20-000017,Preparation of Ground for Celebration of Republic Day on 26-01-2020 at Manikshaw Parde Ground Bangalore in ward no 111 Shanthinagara for the Financial,NARAYANA S          ,147,1473040.0,1411945.0,61095.0,
035-19-000079,Preparation of Pink Booths in 157 Malleshwaram constitituency for 2019 Lokasabha Election,Sri Manjukumar ,36.0,199692.0,190905.0,8787.0,
044-19-000081,Procurementof Lap-top to ward no 44,KARNATAKASTATEELECTR,247.0,4291188.0,3853705.0,437483.0,
074-19-000070,Procurementof Lap-top to ward no 74,KARNATAKASTATEELECTR,231.0,5918880.0,5309808.0,609072.0,
075-19-000064,Procurementof Lap-top to ward no 75,KARNATAKASTATEELECTR,230.0,3699300.0,3318756.0,380544.0,
075-19-000064,Procurementof Lap-top to ward no 75,KARNATAKASTATEELECTR,328.0,2219580.0,1986523.0,233057.0,
185-17-000029,"Project management consultancy services including construction, supervision and quality control for the works which are carried by the division. (3 Packages)",M/s Civil Experts Consultants and Testing Center9742959595,BR - 000382 / 31-Jan-2019CBR - 004017 / 25-Jul-2019Rtgs - 000134 / 30-Jul-2019,2145825.0,1931242.0,214583.0,
073-17-000001,Proposed construction of Dog Kennel building near summanahalli crimmotorium in ward no 73,SREEDHARA.K.C,28,1473960.0,1053828.0,420132.0,
073-17-000001,Proposed construction of Dog Kennel building near summanahalli crimmotorium in ward no 73,SREEDHARA.K.C,7,6627072.0,6277905.0,349167.0,
172-16-000026,Proposed construction of room next to Post office at Taverekere in ward No 172 Madiwala.,SRIKANTAK,214,1277029.0,1188444.0,88585.0,
104-19-000025,Protection of BBMP Asset and Improvements to Aswathkatte in Corporation colony 4th cross and Providing CC Camera and other allied works in Govindarajanagara ward jurisdiction in ward no 104 Govindarajanagara,KRIDL BHUSIRI  ACCOU,10.0,3059623.0,2707255.0,352368.0,
104-19-000025,Protection of BBMP Asset and Improvements to Aswathkatte in Corporation colony 4th cross and Providing CC Camera and other allied works in Govindarajanagara ward jurisdiction in ward no 104 Govindarajanagara,KRIDL BHUSIRI  ACCOU,153.0,2432535.0,2172404.0,260131.0,
104-18-000026,Protection of BBMP Assets Surrounding of Ganapathi Parthanamandira in ward no 104 Govindarajanagara,KRIDL BHUSIRI  ACCOU,259.0,4018190.0,3594495.0,423695.0,
104-18-000026,Protection of BBMP Assets Surrounding of Ganapathi Parthanamandira in ward no 104 Govindarajanagara,KRIDL BHUSIRI  ACCOU,220.0,525697.0,461004.0,64693.0,
072-18-000048,Protection of BBMP Property in Herohalli Ward Limits in Ward No 72 of Herohalli Sub Division,T.N. Lakshman Gowda,370.0,936846.0,891474.0,45372.0,
048-19-000252,Provding and Installation of CC Camera in ward no 48 Muneshwaranagar,NAGARAJ N B,118,1647194.0,1579179.0,68015.0,
002-19-000059,Provide Grant-in-Aid to National Festivals in chowdeshwari ward no -02,"Srinivas.M, ",172.0,446350.0,406688.0,39662.0,
002-20-000097,Provide Grant-in-Aid to National Festivals in chowdeshwri ward no -02 of yelahanka Sub division,SRI SAI CONSTRUCTION,,582684.0,0.0,0.0,
001-18-000056,Provide Grant-in-Aid to National Festivals in ward No-01 of Yelahanka Sub Division.,Thyagaraj.R.S ,79.0,282409.0,270826.0,11583.0,
001-18-000056,Provide Grant-in-Aid to National Festivals in ward No-01 of Yelahanka Sub Division.,Thyagaraj.R.S ,220.0,204748.0,182476.0,22272.0,
002-18-000035,Provide Grant-in-Aid to National Festivals in ward No-02 of Yelahanka Sub Division,Thyagaraj.R.S ,128.0,209528.0,201378.0,8150.0,
002-18-000035,Provide Grant-in-Aid to National Festivals in ward No-02 of Yelahanka Sub Division,Thyagaraj.R.S ,78.0,275500.0,264205.0,11295.0,
140-18-000023,Providing 2 R.O. Plant in Chamarajpet jurisdiction ward no 140,Chinnappa B Morabad Sonu Construction Company,161.0,2769554.0,1830898.0,938656.0,
198-18-000019,Providing 5 Nos Bus Shelter in Ward No. 198,M/S.KRIDL8904904737,BR - 000084 / 26-Apr-2018CBR - 000993 / 03-May-2018Rtgs - 000037 / 04-May-2018,2453746.0,2237191.0,216555.0,
188-19-000002,Providing 90w-110w LED Street in Kodichikkanahalli Anugraha layout Supreme residency BTM 4th stage and Srounding area of ward no 188 Bilekahalli,M/s.Executive Engineer-01 9945510720,BR - 000046 / 30-Oct-2018CBR - 001959 / 16-Jul-2020Rtgs - 000216 / 27-Nov-2020,4990760.0,4346935.0,643825.0,
188-19-000001,Providing 90w-110w LED Street in NS palya Bilekahalli Basavalingappa layout Vijaya bank layout and Surrounding area of ward no 188 Bilekahalli,M/s.Executive Engineer -01 9945510720,BR - 000045 / 30-Oct-2018CBR - 001958 / 16-Jul-2020Rtgs - 000216 / 27-Nov-2020,4987663.0,4344233.0,643430.0,
102-19-000056,Providing AMF and suppling of chairs and tables and other related materials to 156 Mahalakshmi Layout constituency for conducting Lokasabha Election-2019 in ward no 102 Vrushabhavathi Total PS 40,Manjunatha.R.Manjunatha Constructions,166.0,153354.0,148600.0,4754.0,
043-19-000094,Providing AMF and suppling of chairs and tables and other related materials to 156 Mahalakshmi Layout constituency for conducting Lokasabha Election-2019 in ward no 43 Nandini layout Total PS 45,Sri.Manjunatha.R.Sri.Manjunatha Constructions,76.0,246628.0,237043.0,9585.0,
044-19-000095,Providing AMF and suppling of chairs and tables and other related materials to 156 Mahalakshmi Layout constituency for conducting Lokasabha Election-2019 in ward no 44 Mahalakshmipuram Total PS 30,G.K.Maruthikumar,125.0,254568.0,231947.0,22621.0,
067-19-000169,Providing AMF and suppling of chairs and tables and other related materials to 156 Mahalakshmi Layout constituency for conducting Lokasabha Election-2019 in ward no 67 Nagapura Total PS 33,R.Anilkumar,207.0,62822.0,60381.0,2441.0,
068-19-000148,Providing AMF and suppling of chairs and tables and other related materials to 156 Mahalakshmi Layout constituency for conducting Lokasabha Election-2019 in ward no 68 Mahalakshmipuram Total PS 44,SANTOSH,363.0,313535.0,301353.0,12182.0,
074-19-000080,Providing AMF and suppling of chairs and tables and other related materials to 156 Mahalakshmi Layout constituency for conducting Lokasabha Election-2019 in ward no 74 Shakthiganapathinagara Total PS 40,Manjunatha R.Sri.Manjunatha Constructions,152.0,184840.0,175818.0,9022.0,
075-19-000075,Providing AMF and suppling of chairs and tables and other related materials to 156 Mahalakshmi Layout constituency for conducting Lokasabha Election-2019 in ward no 75 Shankar mutt Total PS 38,Santhosh Naik,154.0,222568.0,213919.0,8649.0,
035-19-000075,Providing AMF and suppling of chairs and tables and other related materials to 157 Malleshwaram constituency for conducting Lokasabha Election-2019 PS-24,Sri Suresh Babu P ,37.0,249191.0,238227.0,10964.0,
064-19-000042,Providing AMF and suppling of chairs and tables and other related materials to 157 Malleshwaram constituency for conducting Lokasabha Election-2019 PS-26,Sri DK Umesh,43.0,94040.0,89900.0,4140.0,
066-19-000043,Providing AMF and suppling of chairs and tables and other related materials to 157 Malleshwaram constituency for conducting Lokasabha Election-2019 PS-28,SUNIL KUMAR K J     ,31.0,269330.0,257470.0,11860.0,
065-19-000034,Providing AMF and suppling of chairs and tables and other related materials to 157 Malleshwaram constituency for conducting Lokasabha Election-2019 PS-31,SUNIL KUMAR K J     ,30.0,96800.0,92530.0,4270.0,
045-19-000085,Providing AMF and suppling of chairs and tables and other related materials to 157 Malleshwaram constituency for conducting Lokasabha Election-2019 PS-33,SUNIL KUMAR K J     ,67.0,172960.0,165347.0,7613.0,
036-19-000034,Providing AMF and suppling of chairs and tables and other related materials to 157 Malleshwaram constituency for conducting Lokasabha Election-2019 PS-35,Sunil Kumar KJ ,,342438.0,0.0,0.0,
126-20-000055,Providing Additional Development works to Dialysis Centre Building in ward no 126 Maruthi Mandira,Sri Nagaraj R (Chinmaye Constructions) S/o K Rajanna,167.0,18315618.0,16339031.0,1976587.0,
126-20-000055,Providing Additional Development works to Dialysis Centre Building in ward no 126 Maruthi Mandira,Sri Nagaraj R (Chinmaye Constructions) S/o K Rajanna,304.0,1500696.0,1340055.0,160641.0,
104-21-000007,Providing Additional works to Ambedkar Bhavana in MC Layout Govindarajanagara ward no. 104,SHIVAKUMAR T R      ,139.0,4780935.0,4422519.0,358416.0,
127-21-000007,Providing Additional works to Dry waste Collection center at Kalayananagar in ward No 127,"Sri.Govindaraju C, (DHRUVIT CONSTRUCTIONS), ",103.0,2493449.0,2262225.0,231224.0,
168-19-000003,Providing Automatic Timer Switches in ward no 168 Pattabhiramanagar,"M/s. Lakshmi.Y.V.Kavitha, Sri Krishna Electricals",103.0,2020900.0,1821119.0,199781.0,
094-17-000025,Providing B S slab for conservancy lane in KK lane and surrounding areas In Ward-94,S T Umesh,152.0,892543.0,782805.0,109738.0,
118-19-000044,Providing BS Slab chairs to sudhamanagar surrounding area in ward no 118,SHANKARE GOWDA A V  ,192,717800.0,683450.0,34350.0,
144-17-000047,Providing BS Stone slabs chairs in Chickpet Constituency,Afzal pasha,49.0,741000.0,710370.0,30630.0,
144-17-000047,Providing BS Stone slabs chairs in Chickpet Constituency,Afzal pasha,34.0,731300.0,695340.0,35960.0,
128-21-000017,Providing Balance works to Basket Ball Ground at Income Tax layout in ward No 128,SLN ENTERPRISES     ,141.0,2455297.0,2243489.0,211808.0,
190-16-000026,Providing Barbed GI wire fencing to the open area at Bandepalya ward no 190 Hongasandra village Bommanahalli Zone,K Suresh9999999999,BR - 000075 / 31-Dec-2016CBR - 001208 / 08-May-2018Rtgs - 000048 / 10-May-2018,777151.0,683266.0,93885.0,
002-19-000011,Providing Basic Facilities in Pavani layout in ward no 2 Chowdeshwari ward,S M L P    ASPHALTS,102.0,1815164.0,1737189.0,77975.0,
085-17-000015,Providing C C T V Camera in ward no 85,BNPRAKASH,228.0,1445150.0,1314052.0,131098.0,
030-18-000032,Providing C C TV Cameras in ward no 30 ,KRIDL BHUSIRI  ACCOU,159,2497448.0,2187990.0,309458.0,
075-17-000040,Providing CC Camara in ward no 75,kridl,505.0,4804951.0,4257873.0,547078.0,
131-21-000005,Providing CC Camera and Other Improvements works Nayandahalli Surrounding areas,GIRISH J,153.0,9844117.0,9110424.0,733693.0,
131-21-000006,Providing CC Camera and Other Improvements works Pantarapalya Surrounding areas,GIRISH J,156.0,9848617.0,9112604.0,736013.0,
187-19-000020,Providing CC Camera and dust bins to block spots in ward no 187 Puttenahalli,KRIDL9999999999,BR - 000151 / 31-Jul-2019CBR - 002272 / 15-Oct-2020Rtgs - 000193 / 16-Oct-2020,749969.0,675757.0,74212.0,
043-20-000067,Providing CC Camera and other development work in ward no 43 Nandini Layout,kridl,233.0,19797892.0,17517855.0,2280037.0,
198-17-000056,Providing CC Camera at Garbage Black Spots in ward no 198,Sri.K.Kiran Kumar(M.V.Infra services Pvt.Ltd)9845423714,BR - 000080 / 26-Apr-2018CBR - 003347 / 05-Jul-2018Rtgs - 000114 / 06-Jul-2018,896240.0,867257.0,28983.0,
184-17-000083,Providing CC Camera at Garbage Block Spots in ward no 184,Sri M Thiyub Ahmed9845929841,BR - 000054 / 19-May-2018CBR - 004071 / 20-Jul-2018Rtgs - 000137 / 23-Jul-2018,912200.0,835600.0,76600.0,
185-17-000053,Providing CC Camera at Garbage Block Spots in ward no 185,Chaluva Raju D9886430370,BR - 000059 / 01-Mar-2018CBR - 010403 / 09-Mar-2018Rtgs - 000419 / 15-Mar-2018,1039097.0,944229.0,94868.0,
187-17-000054,Providing CC Camera at Garbage Block Spots in ward no 187 Puttenahalli,vijaya kumar A9986096015,BR - 000003 / 04-Apr-2018CBR - 002034 / 29-May-2018Rtgs - 000072 / 06-Jun-2018,955759.0,887615.0,68144.0,
188-17-000055,Providing CC Camera at Garbage Block Spots in ward no 188,SRINIVAS MURTHY N9972039440,BR - 000018 / 26-Jun-2018CBR - 004169 / 21-Jul-2018Rtgs - 000137 / 23-Jul-2018,921950.0,856216.0,65734.0,
189-17-000039,Providing CC Camera at Garbage Block Spots in ward no 189,SRINIVAS MURTHY N9972039440,BR - 000057 / 11-Feb-2019CBR - 003272 / 29-Jun-2019Rtgs - 000106 / 04-Jul-2019,884738.0,799432.0,85306.0,
190-17-000031,Providing CC Camera at Garbage Block Spots in ward no 190,MANJUNATHA S9448886499,BR - 000142 / 13-Oct-2018CBR - 008065 / 17-Dec-2018Rtgs - 000296 / 19-Dec-2018,793400.0,717813.0,75587.0,
191-17-000076,Providing CC Camera at Garbage Block Spots in ward no 191.,Sri B N Gururaja9886660709,BR - 000237 / 25-Sep-2018CBR - 006794 / 16-Oct-2018Rtgs - 000245 / 17-Oct-2018,857300.0,787690.0,69610.0,
192-17-000055,Providing CC Camera at Garbage Block Spots in ward no 192,M/s Imperial Constrafin Pvt Ltd9342811426,BR - 000267 / 25-Oct-2018CBR - 002915 / 26-Nov-2020Rtgs - 000215 / 26-Nov-2020,898000.0,801090.0,96910.0,
193-17-000040,Providing CC Camera at Garbage Block Spots in ward no 193,Sri.Vijaya Kumar A9845565656,BR - 000056 / 02-Mar-2018CBR - 000433 / 09-Apr-2018Rtgs - 000013 / 10-Apr-2018,956951.0,886138.0,70813.0,
194-17-000066,Providing CC Camera at Garbage Block Spots in ward no 194,Sri M Taiyub Ahmed9845929841,BR - 000056 / 21-May-2018CBR - 004072 / 20-Jul-2018Rtgs - 000137 / 23-Jul-2018,862000.0,789600.0,72400.0,
195-17-000063,Providing CC Camera at Garbage Block Spots in ward no 195,Chaluva Raju D9886430370,BR - 000058 / 28-Feb-2018CBR - 010402 / 09-Mar-2018Rtgs - 000419 / 15-Mar-2018,1039097.0,944229.0,94868.0,
196-17-000104,Providing CC Camera at Garbage Block Spots in ward no 196,Sri M Taiyub Ahmed9591546150,BR - 000084 / 27-Feb-2018CBR - 010568 / 19-Mar-2018Rtgs - 000427 / 21-Mar-2018,868110.0,795470.0,72640.0,
197-17-000056,Providing CC Camera at Garbage Block Spots in ward no 197,Sri M Taiyub Ahmed9845929841,BR - 000055 / 19-May-2018CBR - 004070 / 20-Jul-2018Rtgs - 000137 / 23-Jul-2018,882200.0,807550.0,74650.0,
186-17-000028,Providing CC Camera at Garbage block spots in ward no 186 Jaraganahalli,Vijaya kumar A9986096015,BR - 000044 / 02-May-2018CBR - 003997 / 19-Jul-2018Rtgs - 000137 / 23-Jul-2018,955749.0,887603.0,68146.0,
189-20-000077,Providing CC Camera at various places in ward no 189 Hongasandra,KRIDL9999999999,BR - 000058 / 30-Jul-2020CBR - / 16-Mar-2021Rtgs - 000199 / 17-Sep-2021,5999924.0,5502932.0,496992.0,
153-17-000060,Providing CC Camera in Chickpet Constituency,P T Venkatesha,95.0,1485100.0,1413100.0,72000.0,
102-19-000020,Providing CC Camera in Maruthinagara and surrounding area in ward no 102,kridl,3.0,6443070.0,5677977.0,765093.0,
119-20-000049,Providing CC Camera in Nagarathpet area and Surrounding in Ward No.119,VINOD KUMAR  K  S,38.0,990300.0,952856.0,37444.0,
064-19-000001,Providing CC Camera in Raj Mahal Guttahalli ward no 64,KRIDL BHUSIRI  ACCOU,33.0,1999400.0,1793145.0,206255.0,
102-19-000021,Providing CC Camera in Sannakki bailu and surrounding area in ward no 102,kridl,1.0,6436081.0,5671595.0,764486.0,
102-19-000022,Providing CC Camera in Vrushabhavathinagara and surrounding area in ward no 102,kridl,2.0,6932830.0,6109637.0,823193.0,
049-20-000037,Providing CC Camera in Ward Jurisdication in Ward No. 49 Lingarajapura .,GANESH M S,6,2513965.0,2396495.0,117470.0,
027-20-000094,Providing CC Camera in Ward Jurisdictaion in Ward No. 27 Banasawadi .,000241 NAGESHGADDURKRISHNAP,25,3034744.0,2746431.0,288313.0,
125-21-000004,Providing CC Camera in Ward Jursdiction in Ward No 125,VINAY KUMAR K,303,4448883.0,4265018.0,183865.0,
113-18-000037,Providing CC Camera in the Layouts of ward No.113 Konena Agrahara ,MS Raju,178.0,2871913.0,2391483.0,480430.0,
031-19-000027,Providing CC Camera in ward no 31 Kushalnagar,M/s KRIDL ,182.0,4497153.0,2500000.0,1997153.0,
052-18-000045,Providing CC Camera in ward no 52 K R Puram,KARTHIK ELECTRICALS ,29.0,5348599.0,5085677.0,262922.0,
068-18-000045,Providing CC Camera in ward no 68,KRIDL BHUSIRI  ACCOU,452.0,4997477.0,4335505.0,661972.0,
075-19-000031,Providing CC Camera in ward no 75 Shankarmutt,KRIDL BHUSIRI  ACCOU,269.0,9772624.0,8533342.0,1239282.0,
077-17-000039,Providing CC Camera in ward no 77 ,Technical Manager  (West) Karnataka Rural Infrastructure Development Limited,251.0,2989161.0,2642413.0,346748.0,
187-18-000071,Providing CC Camera poles and other related works in ward No 187 Puttenahalli,VIJAY KUMAR A9999999999,BR - 000062 / 27-Jun-2019CBR - / Rtgs - 000216 / 01-Oct-2021,1695100.0,1543972.0,151128.0,
043-18-000097,Providing CC Camera to Nandini Layout area surroundings in ward no 43,KRIDL BHUSIRI  ACCOU,298.0,4898926.0,4321687.0,577239.0,
102-18-000076,Providing CC Camera to Vrishabhavathi Nagar area surroundings in ward no 102,kridl,5.0,4994507.0,4353382.0,641125.0,
188-19-000007,Providing CC Camera to black spots in ward no.188,JAGADEESH G V (TRISH ELECTRICALS)9999999999,BR - 000025 / 09-May-2019CBR - 005113 / 12-Sep-2019Rtgs - 000191 / 18-Sep-2019,606555.0,553034.0,53521.0,
189-19-000005,Providing CC Camera ton black spots in ward no 189,Suresh N (Sri Sai Ram Enterprises)9999999999,BR - 000171 / 23-Mar-2021CBR - / Rtgs - 000156 / 13-Aug-2021,651534.0,521298.0,130236.0,
105-18-000047,Providing CC Cameras AD Halli and MC Layout andb Surrounding area in Ward No 105,NAVEEN J,188.0,988300.0,942115.0,46185.0,
105-18-000040,Providing CC Cameras KHB colony and Surrounding area in Ward No 105, VARUN CONSTRUCTAION,39.0,993557.0,885206.0,108351.0,
147-19-000054,Providing CC Cameras at Garbage block spots in ward no.147 Adugodi,MADAIAH D,173.0,1763694.0,1691682.0,72012.0,
148-19-000189,Providing CC Cameras at Garbage block spots in ward no.148 Ejipura,SRINIVAS REDDY S    ,130,1877661.0,1808929.0,68732.0,
173-19-000041,Providing CC Cameras at Garbage block spots in ward no.173 Jakkasandra,SRINIVAS REDDY S    ,52.0,1876802.0,1808099.0,68703.0,
044-19-000074,Providing CC Cameras at Marappanapalya in ward no 44,KRIDL BHUSIRI  ACCOU,329.0,9910914.0,8745287.0,1165627.0,
